Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
contact-lenses,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.4,0.222222222,0.372677996,60,87.70580193,4.140177658,2.415037499,1.725140159,1.380059219,0.8050125,0.57504672,2.099535674,0.699845225,151.6532719,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,0.166666667,0.833333333,0.333333333,0.833333333,0.666666667,0.666666667,0.5,0.75,0.722222222,0.666666667,0.666666667,0,0,9.20E-05,1.40E-05,0.092,0.014,4241,3176,1934,100,55.55555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.088888889,0.188561808,24,44.3760157,4.140177658,0.736965594,3.403212064,1.380059219,0.245655198,1.134404021,3.403212064,1.134404021,245.8201835,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,1.15E-04,1.50E-05,0.115,0.015,4241,3176,1934,100,44.44444444,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,1.12E-04,1.10E-05,0.112,0.011,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.333333333,0.577350269,83.33333333,125,3.058893689,1074,-1070.941106,1.529446845,537,-535.4705532,1,0.5,72.9420888,1,1,1,1,0,0,0,0,0.5,1,0.666666667,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0,0,8.60E-05,1.10E-05,0.086,0.011,4645,3245,1865,50,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.07E-04,1.20E-05,0.107,0.012,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.333333333,0.476095229,83.33333333,103.0776406,3.058893689,2.64385619,0.415037499,1.529446845,1.321928095,0.20751875,1,0.5,72.9420888,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,NaN,0.5,NaN,NaN,0.75,0.75,NaN,0.5,0,0,9.80E-05,1.10E-05,0.098,0.011,4241,3245,1865,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.06E-04,1.10E-05,0.106,0.011,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1.11E-04,1.10E-05,0.111,0.011,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.266666667,0.48074017,60,93.37906968,5.526068812,1074.321928,-1068.795859,1.842022937,358.1073094,-356.2652864,2.35614381,0.78538127,177.6763423,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.75,0.611111111,NaN,0.666666667,0,0,9.70E-05,1.30E-05,0.097,0.013,4645,3176,1934,66.66666667,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.266666667,0.384418753,60,74.66957782,5.526068812,2.736965594,2.789103218,1.842022937,0.912321865,0.929701073,3.111031312,1.037010437,234.6022606,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.833333333,0.666666667,NaN,0.666666667,0,0,8.70E-05,1.40E-05,0.087,0.014,4241,3176,1934,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.044444444,0.094280904,10,18.31314225,5.526068812,0.321928095,5.204140717,1.842022937,0.107309365,1.734713572,5.204140717,1.734713572,392.44323,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,1.45E-04,3.20E-05,0.145,0.032,4645,3176,1934,100,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.266666667,0.384418753,60,74.66957782,5.526068812,2.736965594,2.789103218,1.842022937,0.912321865,0.929701073,3.111031312,1.037010437,234.6022606,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.833333333,0.666666667,NaN,0.666666667,0,0,1.58E-04,1.70E-05,0.158,0.017,4241,3176,1934,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,1.08E-04,1.40E-05,0.108,0.014,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.333333333,0.577350269,113.6363636,185.3123292,1.673002535,1074,-1072.326997,0.836501268,537,-536.1634987,-0.347923303,-0.173961652,-24.38212037,NaN,0,0.5,1,0.5,1,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1,0.5,0.666666667,NaN,NaN,1,0.666666667,0.5,0,0,1.00E-04,1.20E-05,0.1,0.012,4645,3245,1865,50,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,1.07E-04,1.10E-05,0.107,0.011,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,9.90E-05,1.20E-05,0.099,0.012,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,1.01E-04,1.20E-05,0.101,0.012,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,9.90E-05,1.10E-05,0.099,0.011,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
,,,,,,,,,,,,72.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,76.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
